sequence,v115@vhHKAJziBcpB3mB+tBXqBlsBRwB,v115@vhHK/IXjBcqB3mB+tBTpBlsBRwB,v115@vhHT1I0fBXiB2pBFrBXsBSyBxuB,v115@vhH32I8kBzgBStB2uBlqB3rBxxB,v115@vhH32IXgB8lBStBTpB2vBlrBxxB,v115@vhHU4IzhBfoB2pBFrBXsBSyBxuB,v115@vhH32IKlBzgBcpB+tBlrB3sBRvB,v115@vhH6+IziBcpB3mB+tBXqBlsBRwB,v115@vhHT5I8kBXjBStB2uBlqB3rBxxB,v115@vhHT1IZkBflBfoBWvBUrBFsBSyB,v115@vhH87IXhBTjBKpBFqBXrBGtBRxB,v115@vhH/DJZkBClBOrBlnBXqBUsBTtB,v115@vhH/CJfnBTjBKpBUqBFrBGtBRxB,v115@vhHfBJifBcpBTlB+tBlrB3sBRvB,v115@vhHzAJfnBunBKpB/tBUqBFrBRxB,v115@vhHzAJ+mB3iBKpB/tBFqB0sBRwB,v115@vhHz4IfnBunBKpB/tBUqBFrBRxB,v115@vhHyEJXjBcqB3mB+tBTpBlsBRwB,v115@vhHOEJ0gBXiBzkBFrBXsBSyBxuB,v115@vhHX3IzgB+mBKpB/tBFqB0sBRwB,v115@vhHG5I/jBxkBXmBlnBipBUsBTtB,v115@vhH/EJ3gB0mBCoB2uBlqBTtBxwB,v115@vhH3BJ5oBOpB0lBlnBzpB3rByxB,v115@vhH3BJ+oBTkB0lBlnByuB3rBxxB,v115@vhHO6I3fBKqBUnB/tBTpBFrBRxB,v115@vhH6+IziBcpB3lB+tBlrB3sBRvB,v115@vhHC+IXjBcqB3mB+tBTpBlsBRwB,v115@vhH8/ISoB2pBllB3mBXsBTtBRvB,v115@vhHZEJXhBUlBFnB6tBWvBTrB3sB,v115@vhHG5I/jBxkB0mBlnBipB3qBTtB,v115@vhHT1I0fBXhBKpBFqBXrBGtBRxB,v115@vhHT5I8lBXjB+tBipBlrB3sBRvB,v115@vhH5+IflB6nBlmB/tBTpBUrB2xB,v115@vhHZEJXiBupBUmBFoBTqBXsBSyB,v115@vhHcCJTeBZkBWqBFoBXrBXsBSyB,v115@vhHX3IzgBfnBKpBUqBFrBGtBRxB,v115@vhHX3IfmB0hBKpBFqBGsBTtBRwB,v115@vhHX3IGhBKpBUmB/sBFqBTtBRwB,v115@vhH0/IfmBKpBXnBToBFqBWyBRwB,v115@vhH/6IZkBFlBXmB0nB6tBWvBzrB,v115@vhHT1I/kB0mBftB6tB2uBlqBxwB,v115@vhHKGJzhBXjBcpB+tBXqBlsBRwB,v115@vhH8EJzgBXjBStB2uBlqB3rBxxB,v115@vhHXAJ8lBXjBStBTpB2vBlrBxxB,v115@vhHZEJflBzhBfoBWvBUrBFsBSyB,v115@vhHZEJflBfnB0iBWvBFrBSxBTtB,v115@vhH0/IzhBfoB2pBFrBXsBSyBxuB,v115@vhHKFJzgBXjBcpB+tBlrB3sBRvB,v115@vhH/DJWlB/pB0mBlnBiqBTtBxwB,v115@vhH//IfnBTjBKpBUqBFrBGtBRxB,v115@vhHK/IfgBcqB3mB+tBTpBlsBRwB,v115@vhHT+IfoBKpBUmB/sB+tBFqBRwB,v115@vhH3CJcoBmkBXmBTpBFsBSyBxvB,v115@vhH/BJZnBOpBllBCoBUqBTrBXtB,v115@vhH/BJ/nBOpBllBToBUqBirBRxB,v115@vhHT5IcfBXgBXhBliB5oBasBetB,v115@vhHi1IcfBdlBXjB+tBTpB3qBRsB,v115@vhHZ6IflB6nBlmB/tBTpBUrB2xB,v115@vhH8/I5oB/pBllB3mBatB2vBTsB,v115@vhHq6IfhBcpBTlB+tBlrB3sBRvB,v115@vhHy/IfoB5oBOpBllBUnBzpBXrB,v115@vhHT+I/kB0mBftB6tB2uBlqBxwB,v115@vhHO/IflBcoBXmBTpBFsBSyBxvB,v115@vhHz4I+eBXiBcpBFoBxqBXsBSyB,v115@vhH01I/fBTjBKpBFqBXrBGtBRxB,v115@vhHZ6IanB/oBUlBFmBftBTpBWxB,v115@vhHx3IeiBziBKpBfqBUrBFsBXtB,v115@vhH/6I/kB0mBCoB2uBlqBTtBxwB,v115@vhH5+IWlB3hB/pBlnBiqBUsBTtB,v115@vhHZ/IzbB+pBKqBfrBlmB3nBctB,v115@vhHZ/IzbBGlBlmB3nBctB3pByvB,v115@vhHO/IFgBXhBXiB6oBcpBznBxxB,v115@vhH8FJXjBaqB3mB+tBTpBlsBRwB,v115@vhHK/IXjB/qBRmB+tBTpB0rBlsB,v115@vhH//ITgB+mBKpB/tBFqB0sBRwB,v115@vhHi2IfhBcpBTlB+tBlrB3sBRvB,v115@vhH01I/fBTgBKpBFqBXrBGtBRxB,v115@vhHZEJUjBupB3lBFnBXrBSxBTtB,v115@vhHz7IZkBFlBXmB0nB6tBWvB3rB,v115@vhHK6I3gBTkBlmB3nBctBmqBxuB,v115@vhHZ6IqkB3gBlmB3nBctB2uBzqB,v115@vhHZ6I+kB3gBlmB3nBctByuBzqB,v115@vhHZ6IflBulBlmB3nBctBTpByvB,v115@vhH32I8kBzgBStB2uBlqB3rBxxB,v115@vhHU4IzhBfoB2pBFrBXsBSyBxuB,v115@vhHO6IzfBKpBRmB3nBctBFqBXrB,v115@vhH5+IUhBynB/pBFlB3qBGsBTtB,v115@vhHcCJTeB/kBFoB2uBxqBXsBSyB,v115@vhHfDJ5oBikB3lBFnBWvB0rBzsB,v115@vhHfDJ5oB/pBaqBuqBFnB0rBzsB,v115@vhHWDJ/pBRlBFnBXoBTqB0rBSyB,v115@vhHz3IOfBXiBcpBFoBxqBXsBSyB,v115@vhHT5I8kBXjBStB2uBlqB3rBxxB,v115@vhHc/I5oBFlB+rB3nBTpB3qByxB,v115@vhH/AJchBOkBzkBFrBXsBSyBxuB,v115@vhH//IcgBTjBKpBFqBXrBGtBRxB,v115@vhHz4I+eBXiBcpBFoBXqBxrBSyB,v115@vhHO7I0fBfmBKpB/sBFqBTtBRwB,v115@vhHz3I+eBXiBcpBFoBxqBXsBSyB,v115@vhHzAJfnBunBKpB/tBUqBFrBRxB,v115@vhHi1I3WBcfBdlB+tBTpB3qBRsB,v115@vhHz4IfnBunBKpB/tBUqBFrBRxB,v115@vhHi1IcfBXjBFlB+tBTpB3qBRsB,v115@vhHe+IzfBfmBKpB/tBFqB0sBRwB,v115@vhHX4IcjBTiBfrBqrB+tBlsBxuB,v115@vhH3/I5oBllB/sBatBTpB2vB0rB,v115@vhH8/ISoB2pBllB3mBXsBTtBRvB,v115@vhHc/I5jBFlB+sBKtBTpB3qB3rB,v115@vhH5+IyfBOpBllB/tBzpBXrB0sB,v115@vhHT5I/fBGjBKpB/tBFqB0sBRwB,v115@vhHO6IckBXmBdsBznB3pBSyBxvB,v115@vhHT7I0fBXhBKpBFqBXrBGtBRxB,v115@vhH5+IzgBWnBikB/tBUqBFrBXsB,v115@vhH0/IzhBfoB2pBNrBXsBSyBxuB,v115@vhHT5IOkBXgBliBcoBRmBXsBSyB,v115@vhH/6IKkBFlBzmBGoBUrB3sBxuB,v115@vhHT1I/kB0mBftB6tB2uBlqBxwB,v115@vhHT6I/gB5oBlkB/rB2uB0qBisB,v115@vhHc/I5jBFlBXmB+sBKtBTpB3rB,v115@vhH8EJzgBXjBStB2uBlqB3rBxxB,v115@vhH0/IzhBfoB2pBFrBXsBSyBxuB,v115@vhH01I/fBTgB2pBFrBXsBSyBxuB,v115@vhHT1I/gB0fB2pBFrBXsBSyBxuB,v115@vhHC2IXbBUhBzkBtqB2uB3rBxxB,v115@vhH/DJWlB/pB0mBlnBiqBTtBxwB,v115@vhH02I/gBOkBzkBFrBXsBSyBxuB,v115@vhHi1IcfBdlBWtBTpB3qB3rBxxB,v115@vhHq7IZkB8nBFlBXmBWvB3rBTtB,v115@vhH01I/fBTgBKpBerB/tBFqBRxB,v115@vhHT1I/kBalBUhBtqB2uB3rBxxB,v115@vhHi1IcfBFlBWtBTpB3qB3rBxxB,v115@vhHT+IfoBKpBUmB/sB+tBFqBRwB,v115@vhHWCJckBXmBdsBznB3pBSyBxvB,v115@vhHO6IzfBfmBKpB/tBFqB0sBRwB,v115@vhH/6IKkBTjBFlBfsBUrBGtBxuB,v115@vhHc+I+oBilBlnBTpB3qB3rBxxB,v115@vhH/6IZkBFlBfsB6sBWvBUrBTtB,v115@vhHT2I/kBalBUhBtqB2uB3rBxxB,v115@vhHT6I/gBcoBlkB2uBxqBXsBSyB,v115@vhHSBJcpBTlB/rBFnB+tB3sBRvB,v115@vhH/6IKkBemB8nBFlB3rBTtBxuB,v115@vhHT1I/kBFgBRmBftB6tB2uB0qB,v115@vhHT1IdgB/kBRmBftB6tB2uB0qB,v115@vhHc/I5jBdlB+sBKtBTpB3qB3rB,v115@vhHX5IcjBTiBfrBqrB+tBlsBxuB,v115@vhHc+IOkB5oBzlBlnB3pB3rByxB,v115@vhH01I/fBWoBKpBdqB/sBTtBRwB,v115@vhH8/I5oB/pBllB3mBatB2vBTsB,v115@vhHfDJZkBupBcqBFnBXrBSxBTtB,v115@vhHc+I+oBikBzlBlnB3pB3rBxxB,v115@vhH/6IZkBFlBzmBftB6tBWvBUrB,v115@vhHZ6IGZB/jBcpBlnBXqBirBTtB,v115@vhHO6IckBTgBXmB3pBFsBSyBxvB,v115@vhHT+I/kB0mBftB6tB2uBlqBxwB,v115@vhH//IUbBWoBKpBdqB/sBTtBRwB,v115@vhH5+IzfBWmBKpB/tBFqBXrB0sB,v115@vhHT8IKjBOpBXlBxmBUrBFsBXtB,v115@vhH33I8hB+oByqBlnBTpB3rBxxB,v115@vhH5+IykBzgBGnB/tB0pBlqB3rB,v115@vhHi3IfiBUhBzkBtqB2uB3rBxxB,v115@vhHZ/I/jBalB+pBlnB3qBUsBTtB,v115@vhHZ6IanB/oBUlBFmBftBTpBWxB,v115@vhHT9IZkBdoBupBcqB3mBXsBSyB
comments,S-01/Hold O TKI,S-02,S-s-01,S-03/Out of Order TKI,S-03/Out of Order TKI,S-03M/Out of Order TKI,S-03/Out of Order TKI,S-04,S-05/Shifted God,S-05M/Shifted God,S-s-02,S-06/TSD/New SOS,S-07,S-07M,S-08/Slanted TKI,S-08/Slanted TKI,S-09/Slanted O God,S-10,S-s-03,S-11,S-12,S-13,S-14,S-14,S-15,S-15M,S-16,S-17,S-18,S-19,S-s-04,S-20,S-s-05,S-21/Elephant,S-s-06,S-22/Reversed TKI,S-22/Reversed TKI,S-22/Reversed TKI,S-23,S-24,S-25,S-26/Shifted TKI,S-27/Centre TKI,S-27/Centre TKI,S-27M/Centre TKI,S-27M/Centre TKI,S-27M/Centre TKI,S-27/Centre TKI,S-28,S-29,S-30,S-30M,S-31,S-32,S-32,S-33,S-s-07,S-s-08,S-34,S-35,S-36,S-37,S-37M,S-s-09,S-s-10,S-38,S-s-11,S-39,S-40,S-41/Pelican,S-41/Pelican,S-42,S-43,S-s-12,S-44,S-45,S-s-13,S-46,S-47/Lime/SSO,S-48,S-48,S-48,S-48,S-s-14,S-s-14M,S-s-15,S-49,S-s-16,S-50/Kuruma/Trident,S-50/Kuruma/Trident/Old SOS,S-50/Kuruma/Trident,S-s-17,S-s-18,S-s-19,S-s-20,S-s-21,S-s-22,S-s-23,S-s-24,S-s-25,S-s-26,S-s-27,S-s-28,S-s-29,S-s-30,S-s-31,S-s-32,S-s-33,S-s-34,S-s-35,S-s-36,S-s-37,S-s-38,S-s-39,S-s-40,S-s-41,S-s-42,S-s-43,S-s-44,S-s-45,S-s-45M,S-s-46,S-s-46,S-s-47,S-s-48,S-s-49,S-s-50,S-s-51,S-s-52,S-s-53,S-s-54,S-s-55,S-s-56,S-s-57,S-s-58,S-s-59,S-s-59M,S-s-60,S-s-61,S-s-62,S-s-63,S-s-64,S-s-65,S-s-66,S-s-67,S-s-68,S-s-69,S-s-70,S-s-71,S-s-72,S-s-72M,S-s-73,S-s-74,S-s-75,S-s-76,S-s-77,S-s-78,S-s-79,S-s-80,S-s-81,S-s-82,S-s-83,S-s-84
score,5089.880952380952,5046.507936507936,5034.027777777778,5017.857142857143,5017.857142857143,5017.857142857143,5017.857142857143,5017.341269841269,5003.452380952381,5003.452380952381,4994.047619047619,4988.789682539683,4977.5,4977.5,4951.746031746032,4951.746031746032,4926.984126984127,4923.630952380952,4917.857142857142,4913.253968253968,4899.4047619047615,4892.916666666667,4892.916666666667,4892.916666666667,4887.341269841269,4887.341269841269,4887.063492063492,4885.853174603175,4881.388888888889,4879.285714285715,4873.174603174603,4872.996031746032,4864.444444444444,4861.309523809524,4858.908730158731,4850.952380952381,4850.952380952381,4850.952380952381,4850.178571428572,4841.746031746032,4836.269841269841,4820.773809523809,4818.690476190476,4818.690476190476,4818.690476190476,4818.690476190476,4818.690476190476,4818.690476190476,4806.230158730159,4800.793650793651,4773.035714285715,4773.035714285715,4751.269841269841,4739.444444444444,4739.444444444444,4729.4047619047615,4723.353174603175,4711.25,4706.646825396825,4697.6984126984125,4697.242063492064,4697.162698412699,4697.162698412699,4677.321428571428,4673.769841269841,4673.373015873016,4670.892857142857,4665.6547619047615,4659.146825396825,4656.825396825397,4656.825396825397,4655.2182539682535,4647.837301587301,4646.507936507936,4645.257936507936,4641.706349206349,4640.31746031746,4628.353174603175,4628.253968253968,4618.888888888889,4618.888888888889,4618.888888888889,4618.888888888889,4617.857142857143,4617.857142857143,4617.341269841269,4616.111111111111,4615.436507936508,4606.984126984127,4606.984126984127,4606.984126984127,4606.309523809523,4603.452380952381,4588.789682539683,4584.246031746032,4580.6150793650795,4571.329365079365,4562.063492063492,4552.043650793651,4551.746031746032,4529.722222222223,4526.984126984127,4514.4047619047615,4496.011904761905,4487.380952380952,4486.170634920635,4485.853174603175,4475.734126984127,4475.575396825396,4475.2182539682535,4469.4047619047615,4457.063492063492,4454.166666666667,4443.293650793651,4438.75,4437.023809523809,4436.269841269841,4420.476190476191,4419.166666666667,4418.690476190476,4418.690476190476,4416.746031746032,4416.746031746032,4413.9484126984125,4406.230158730159,4405.456349206349,4405.138888888889,4400.416666666667,4397.5,4383.055555555556,4378.1349206349205,4373.035714285715,4370.694444444444,4367.837301587301,4365.079365079364,4362.480158730159,4362.480158730159,4357.6984126984125,4350.357142857143,4339.444444444444,4334.940476190476,4331.9047619047615,4326.547619047619,4317.857142857143,4317.678571428572,4315.099206349207,4307.162698412699,4306.646825396825,4306.646825396825,4304.285714285714,4304.285714285714,4301.507936507936,4297.916666666667,4297.162698412699,4296.071428571428,4295.119047619048,4294.8015873015875,4291.8452380952385,4284.503968253968,4278.5317460317465,4277.599206349206,4273.373015873016,4265.892857142857
TILJSZO,O,X,O,X,X,O,X,X,O,X,O,X,X,X,O,X,O,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,X,O,X,X,X,X,X,O,X,O,X,X,X,O,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,X,X,O,X,X,X,X,X,X,X,X,X,O,X,O,X,O,X,X,X,X,X,O,X,X,O,X,X,X,X,O,X,X,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,O,X,O,X,O,O,X,X,O,O,O,X,X,X,X,X,X,O,X,X,O,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X,O,X,O,O,X,X,O,X,X,X,X,X,X,X,X,O
TILJSOZ,X,X,O,X,X,O,X,X,O,X,O,X,X,X,X,X,O,X,O,X,X,X,O,O,X,X,X,X,X,X,O,X,X,O,X,X,X,X,X,X,O,X,X,X,X,X,O,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,X,X,O,X,X,X,X,X,X,X,X,X,X,X,O,O,O,X,X,X,X,X,O,X,X,X,X,X,X,X,O,O,X,O,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,X,O,X,X,O,X,X,X,O,O,X,X,X,X,X,X,O,X,X,O,X,X,X,X,X,X,X,O,O,X,X,X,X,O,X,X,X,O,X,X,X,O,X,X,X,X,X,X,X,X,O
TILJZSO,O,X,O,O,X,X,X,X,O,X,X,X,X,X,O,O,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,X,O,X,X,X,O,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,O,X,X,X,O,X,X,X,O,X,X,X,X,O,X,O,X,O,X,X,X,X,O,X,X,X,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,X,O,X,O,O,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,X,X,X,O,O,X,O,X,O,O,X,X,O,X,X,X,O,X,X,X,X,O
TILJZOS,X,X,O,O,X,X,X,X,O,X,X,O,X,X,X,O,O,X,X,O,X,X,X,O,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,O,O,X,X,X,O,X,O,X,X,X,X,O,X,X,X,X,O,X,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,O,X,X,O,X,X,X,X,X,X,X,X,O,X,X,O,X,X,X,X,X,X,X,X,O,X,O,O,X,X,O,O,X,O,X,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,O,X,X,O,X,X,O,X,X,O,X,X,X,O,X,X,X,X,X
TILJOSZ,X,X,X,X,X,O,X,X,X,X,O,O,X,X,X,X,O,X,O,O,X,X,O,O,X,X,X,X,O,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,O,X,O,X,X,X,X,O,X,X,X,X,O,X,X,O,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,X,X,O,X,X,X,O,O,O,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,O,O,X,X,O,O,X,X,X,X,X,X,X,X,X,X,X,X,X,O,O,X,X,X,X,X,X,O,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X
TILJOZS,X,X,X,X,X,O,X,X,X,X,X,O,X,X,X,O,O,X,X,O,X,X,O,O,X,X,X,X,O,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,X,X,O,X,O,X,X,X,X,O,X,X,X,X,O,X,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,X,X,O,X,X,X,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,O,O,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,O,X,X,X,X,X,X,O,X,X,X,X,X,O,X,X,X,O,X,X,X,X,X
TILSJZO,O,X,O,X,X,O,X,X,O,X,O,X,X,X,O,X,O,X,O,X,X,X,X,O,X,X,X,X,X,X,O,X,X,X,O,X,X,X,X,X,X,X,O,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,X,O,X,O,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,O,O,X,O,O,O,X,X,X,O,O,X,X,X,X,X,X,X,O,X,X,X,O,X,X,X,X,X,O,X,X,X,X,X,X,O,X,X,X,O,O,X,O,X,X,O,X,X,X,X,X,X,O
TILSJOZ,X,X,O,X,X,O,X,X,O,X,O,X,X,X,X,X,O,X,O,X,X,X,O,O,X,X,X,X,X,X,O,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,O,O,O,X,X,X,X,X,O,X,X,X,X,X,O,X,O,O,X,O,X,X,X,X,X,O,X,X,X,X,X,X,X,X,O,O,X,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,X,O,X,X,X,X,X,X,X,O,X,X,X,X,O,X,X,X,O,X,X,O,X,X,X,X,X,X,X,X,X,O
